user_id,age,gender,province,city,registration_date,member_level,account_balance,credit_score
U002809,39,女,浙江,重庆,2024/12/28 22:38,银牌会员,3355.98,646
U002810,27,男,福建,重庆,2022/7/14 22:38,铜牌会员,2923.06,559
U002811,31,男,福建,南京,2023/1/2 22:38,普通会员,1216.99,697
U002812,26,男,江西,长沙,2024/7/21 22:38,铜牌会员,1785.3,604
U002813,45,男,湖南,济南,2025/5/23 22:38,银牌会员,17074.2,800
U002814,29,女,山东,杭州,2022/8/3 22:38,银牌会员,1702.94,749
U002815,46,女,安徽,西安,2024/5/24 22:38,银牌会员,1200.34,517
U002816,38,女,江苏,重庆,2022/8/25 22:38,银牌会员,3841.61,629
U002817,35,男,安徽,青岛,2023/2/7 22:38,铜牌会员,5557.85,778
U002818,34,女,广东,合肥,2025/7/27 22:38,银牌会员,6456.61,703
U002819,35,男,福建,青岛,2023/4/11 22:38,普通会员,7017.15,657
U002820,18,男,山西,重庆,2022/7/2 22:38,普通会员,187.64,463
U002821,29,女,山东,宁波,2025/2/23 22:38,普通会员,2502.4,632
U002822,38,女,湖南,广州,2022/10/10 22:38,金牌会员,7435.17,666
U002823,31,女,江苏,北京,2022/11/2 22:38,普通会员,11761.61,485
U002824,20,男,上海,福州,2025/3/25 22:38,金牌会员,4609.03,699
U002825,31,女,河南,郑州,2025/2/18 22:38,普通会员,268.62,593
U002826,45,女,广西,福州,2022/5/26 22:38,铜牌会员,2526.25,674
U002827,41,女,山东,西安,2022/8/5 22:38,金牌会员,385.63,660
U002828,31,男,广东,长沙,2022/1/20 22:38,银牌会员,6902.31,629
U002829,39,女,湖北,广州,2022/9/13 22:38,普通会员,328.06,713
U002830,29,女,湖北,重庆,2024/3/14 22:38,铜牌会员,1027.32,672
U002831,18,女,山东,苏州,2021/5/15 22:38,金牌会员,2697.48,800
U002832,24,男,重庆,武汉,2022/12/7 22:38,铜牌会员,3105.51,792
U002833,44,男,广西,西安,2025/11/11 22:38,银牌会员,2608.44,569
U002834,29,男,广东,西安,2021/6/19 22:38,铜牌会员,3112.48,744
U002835,30,男,陕西,西安,2021/4/1 22:38,铜牌会员,6245.53,591
U002836,29,女,河北,厦门,2025/12/7 22:38,普通会员,2304.38,556
U002837,47,男,江苏,宁波,2025/8/21 22:38,银牌会员,3967.61,531
U002838,45,男,浙江,成都,2025/11/2 22:38,银牌会员,1807.5,621
U002839,49,男,江苏,福州,2022/7/1 22:38,铜牌会员,2181.9,730
U002840,30,男,福建,深圳,2021/10/8 22:38,银牌会员,4756.99,662
U002841,34,男,江西,天津,2022/11/10 22:38,金牌会员,3371.57,690
U002842,19,女,河北,福州,2024/8/10 22:38,金牌会员,6419.34,400
U002843,43,女,广西,武汉,2022/6/11 22:38,普通会员,4111.03,631
U002844,22,男,云南,南京,2024/11/29 22:38,铜牌会员,8137.35,565
U002845,33,男,安徽,厦门,2021/10/17 22:38,金牌会员,2929.62,523
U002846,23,男,安徽,济南,2022/11/20 22:38,普通会员,3376.87,553
U002847,27,男,广东,厦门,2023/10/4 22:38,普通会员,5542.88,655
U002848,25,女,山西,长沙,2022/8/18 22:38,金牌会员,1250.29,702
U002849,27,女,湖北,济南,2022/7/6 22:38,铜牌会员,2438.23,577
U002850,27,女,重庆,上海,2025/12/3 22:38,铜牌会员,4902.03,697
U002851,27,女,山西,宁波,2023/4/21 22:38,铜牌会员,146.51,715
U002852,38,男,四川,西安,2022/7/30 22:38,金牌会员,2872.12,676
U002853,23,女,福建,南京,2023/1/13 22:38,铜牌会员,4567.1,581
U002854,33,女,重庆,西安,2024/6/20 22:38,金牌会员,17113.46,610
U002855,41,女,河南,深圳,2022/6/30 22:38,银牌会员,10478.53,676
U002856,27,男,上海,南京,2024/5/26 22:38,铜牌会员,1647.68,592
U002857,26,女,四川,南京,2023/5/21 22:38,铜牌会员,3538.36,701
U002858,30,女,四川,北京,2024/9/20 22:38,普通会员,290.34,561
U002859,41,女,湖北,厦门,2021/7/31 22:38,银牌会员,1377.15,680
U002860,33,男,湖北,重庆,2021/7/26 22:38,铜牌会员,7455.07,722
U002861,27,女,江西,上海,2022/4/3 22:38,金牌会员,658.03,665
U002862,35,女,安徽,广州,2023/10/26 22:38,铜牌会员,1489.95,570
U002863,23,女,陕西,济南,2024/6/4 22:38,铜牌会员,14415.81,519
U002864,37,女,湖北,郑州,2023/7/21 22:38,铜牌会员,8682.26,561
U002865,35,女,福建,宁波,2025/9/7 22:38,银牌会员,7612.35,688
U002866,29,男,江苏,长沙,2022/3/26 22:38,铜牌会员,9996.04,633
U002867,25,女,江西,广州,2025/10/4 22:38,铜牌会员,6923.59,601
U002868,24,女,陕西,成都,2025/3/17 22:38,金牌会员,642.5,681
U002869,36,女,上海,天津,2023/8/18 22:38,银牌会员,3634.15,491
U002870,41,男,山西,宁波,2023/10/6 22:38,银牌会员,2937.13,629
U002871,26,女,江西,西安,2023/5/19 22:38,银牌会员,1863.67,561
U002872,35,女,河南,厦门,2023/6/28 22:38,银牌会员,8980.05,541
U002873,18,女,湖南,郑州,2024/12/13 22:38,铜牌会员,3119.4,608
U002874,27,女,北京,南京,2024/3/9 22:38,普通会员,310.96,800
U002875,31,女,湖南,青岛,2022/9/10 22:38,金牌会员,1607.68,700
U002876,24,女,河北,天津,2025/4/15 22:38,普通会员,1297.88,559
U002877,24,男,陕西,苏州,2024/5/4 22:38,银牌会员,10923.07,746
U002878,26,男,山东,宁波,2021/4/6 22:38,普通会员,5212.65,545
U002879,34,男,江西,厦门,2022/1/24 22:38,铜牌会员,4109.18,771
U002880,30,男,陕西,福州,2024/4/21 22:38,普通会员,3532.67,579
U002881,18,女,湖南,武汉,2021/12/23 22:38,铜牌会员,5250.73,658
U002882,18,女,山西,杭州,2021/4/8 22:38,银牌会员,7029.95,800
U002883,27,女,浙江,武汉,2024/2/27 22:38,普通会员,4041.5,621
U002884,35,男,浙江,重庆,2023/11/10 22:38,铜牌会员,13926.17,797
U002885,18,男,安徽,苏州,2025/5/12 22:38,金牌会员,18825.38,644
U002886,28,女,江西,天津,2021/10/30 22:38,铜牌会员,26846.19,643
U002887,27,女,广西,苏州,2024/1/7 22:38,金牌会员,5534.1,579
U002888,43,男,浙江,武汉,2023/3/17 22:38,金牌会员,13487.07,762
U002889,28,女,重庆,深圳,2022/12/11 22:38,钻石会员,2591.6,610
U002890,35,女,辽宁,深圳,2025/7/1 22:38,金牌会员,9816.03,800
U002891,33,男,江西,宁波,2024/4/21 22:38,铜牌会员,11994.06,599
U002892,18,女,北京,天津,2024/9/26 22:38,钻石会员,11724.36,613
U002893,38,男,河南,杭州,2023/6/24 22:38,金牌会员,8884.74,730
U002894,33,女,重庆,郑州,2025/5/29 22:38,金牌会员,2609.43,641
U002895,36,女,河北,合肥,2024/8/5 22:38,普通会员,865.27,673
U002896,63,男,江西,重庆,2023/7/29 22:38,钻石会员,2032.0,545
U002897,18,女,福建,青岛,2024/9/14 22:38,银牌会员,7289.78,658
U002898,45,女,上海,郑州,2025/4/21 22:38,银牌会员,1325.6,679
U002899,29,女,江西,郑州,2025/7/20 22:38,普通会员,3253.05,787
U002900,34,男,湖南,重庆,2025/10/23 22:38,普通会员,4166.64,611
U002901,31,男,四川,深圳,2024/6/19 22:38,钻石会员,4629.92,676
U002902,28,男,重庆,福州,2023/12/10 22:38,铜牌会员,13722.97,746
U002903,27,女,河北,成都,2021/4/1 22:38,铜牌会员,5416.05,653
U002904,34,女,上海,杭州,2022/8/23 22:38,金牌会员,7715.88,736
U002905,19,男,辽宁,重庆,2023/10/1 22:38,普通会员,4359.91,800
U002906,38,女,河南,武汉,2024/9/13 22:38,铜牌会员,8966.21,652
U002907,28,女,河南,厦门,2021/3/29 22:38,铜牌会员,1530.34,755
U002908,22,女,河南,福州,2025/3/13 22:38,铜牌会员,1177.84,691
U002909,28,女,安徽,南京,2021/7/13 22:38,铜牌会员,13040.12,718
U002910,42,女,浙江,济南,2024/4/4 22:38,普通会员,5912.38,706
U002911,27,女,福建,宁波,2022/11/8 22:38,普通会员,5566.48,735
U002912,34,女,北京,北京,2022/1/19 22:38,银牌会员,3148.94,730
U002913,26,男,湖北,厦门,2024/5/4 22:38,金牌会员,2363.61,644
U002914,38,男,辽宁,北京,2025/1/11 22:38,铜牌会员,4056.18,605
U002915,37,男,四川,厦门,2021/10/25 22:38,铜牌会员,642.39,684
U002916,46,女,四川,济南,2025/3/14 22:38,普通会员,3032.21,533
U002917,30,男,福建,西安,2023/4/20 22:38,金牌会员,3038.22,699
U002918,37,男,江苏,武汉,2023/3/17 22:38,钻石会员,3864.6,709
U002919,32,女,辽宁,合肥,2023/6/23 22:38,铜牌会员,5034.98,635
U002920,42,男,重庆,济南,2023/4/19 22:38,铜牌会员,15769.93,653
U002921,26,男,云南,武汉,2024/5/13 22:38,银牌会员,5280.19,722
U002922,37,男,安徽,南京,2023/4/22 22:38,银牌会员,10758.99,709
U002923,30,女,辽宁,北京,2025/12/18 22:38,铜牌会员,4063.08,724
U002924,31,男,河北,深圳,2025/8/3 22:38,银牌会员,4929.92,712
U002925,32,女,辽宁,苏州,2023/11/21 22:38,银牌会员,361.98,658
U002926,34,女,福建,苏州,2023/4/5 22:38,钻石会员,715.1,648
U002927,31,女,广西,厦门,2023/7/13 22:38,普通会员,4333.58,683
U002928,33,女,浙江,南京,2024/9/28 22:38,钻石会员,2518.53,766
U002929,44,女,湖南,苏州,2024/11/20 22:38,铜牌会员,8017.54,671
U002930,39,男,重庆,上海,2022/10/28 22:38,银牌会员,3917.31,754
U002931,38,男,浙江,杭州,2024/2/12 22:38,银牌会员,10697.7,487
U002932,28,男,广西,成都,2025/10/27 22:38,铜牌会员,17937.34,675
U002933,24,男,四川,西安,2025/10/23 22:38,银牌会员,798.7,656
U002934,39,男,云南,重庆,2024/7/7 22:38,铜牌会员,2511.21,516
U002935,39,男,河北,重庆,2023/4/27 22:38,普通会员,5467.84,528
U002936,43,女,北京,合肥,2022/9/29 22:38,铜牌会员,1822.73,686
U002937,27,女,云南,深圳,2021/5/14 22:38,铜牌会员,1553.27,658
U002938,30,男,江西,合肥,2022/6/5 22:38,普通会员,8403.02,713
U002939,18,女,陕西,长沙,2022/4/28 22:38,金牌会员,19655.64,442
U002940,28,男,湖北,济南,2023/6/16 22:38,普通会员,7431.75,735
U002941,39,男,陕西,杭州,2024/6/28 22:38,铜牌会员,3708.29,736
U002942,28,女,广东,成都,2023/1/31 22:38,普通会员,2921.56,539
U002943,37,男,重庆,杭州,2026/1/18 22:38,铜牌会员,3878.82,762
U002944,30,男,陕西,西安,2021/5/5 22:38,铜牌会员,3107.29,793
U002945,34,男,辽宁,济南,2025/6/28 22:38,铜牌会员,3494.7,543
U002946,22,女,辽宁,郑州,2023/9/5 22:38,普通会员,1137.35,658
U002947,32,女,河南,西安,2025/5/5 22:38,普通会员,11703.61,665
U002948,18,男,浙江,杭州,2024/8/11 22:38,银牌会员,7023.0,506
U002949,30,女,山东,济南,2022/1/6 22:38,银牌会员,5712.47,623
U002950,18,女,重庆,上海,2024/1/16 22:38,铜牌会员,14971.16,762
U002951,41,女,北京,青岛,2021/10/23 22:38,普通会员,1673.13,581
U002952,38,女,北京,郑州,2023/11/1 22:38,金牌会员,423.21,796
U002953,35,男,陕西,宁波,2024/1/16 22:38,普通会员,8747.49,679
U002954,44,男,陕西,厦门,2025/11/3 22:38,金牌会员,32242.05,586
U002955,24,女,山西,重庆,2023/11/6 22:38,铜牌会员,4318.88,653
U002956,45,女,湖南,济南,2025/10/22 22:38,铜牌会员,303.05,532
U002957,39,女,北京,郑州,2022/11/24 22:38,银牌会员,7581.29,684
U002958,30,女,广东,上海,2022/12/11 22:38,金牌会员,383.05,634
U002959,41,女,湖南,郑州,2025/1/1 22:38,铜牌会员,3882.8,615
U002960,23,女,湖南,南京,2024/1/23 22:38,铜牌会员,1625.41,534
U002961,25,女,山东,上海,2022/12/28 22:38,铜牌会员,12327.1,643
U002962,27,女,湖北,北京,2024/6/22 22:38,金牌会员,3001.3,666
U002963,27,女,浙江,长沙,2025/9/6 22:38,银牌会员,11436.68,540
U002964,23,男,陕西,厦门,2023/12/5 22:38,普通会员,1776.82,736
U002965,41,男,福建,合肥,2023/4/8 22:38,普通会员,2449.91,672
U002966,29,女,陕西,合肥,2023/7/27 22:38,普通会员,14698.57,582
U002967,34,女,湖北,宁波,2021/10/22 22:38,铜牌会员,1123.94,642
U002968,27,女,江西,南京,2023/1/4 22:38,普通会员,4319.69,716
U002969,18,女,辽宁,厦门,2024/7/11 22:38,银牌会员,2459.29,759
U002970,34,男,陕西,上海,2021/6/19 22:38,普通会员,7439.79,776
U002971,18,男,山西,武汉,2022/8/7 22:38,铜牌会员,692.27,794
U002972,31,女,河北,南京,2022/4/12 22:38,银牌会员,2874.29,543
U002973,21,男,福建,厦门,2022/9/1 22:38,铜牌会员,6002.11,593
U002974,47,男,广东,重庆,2025/6/5 22:38,普通会员,2612.94,537
U002975,39,男,山东,天津,2025/5/16 22:38,普通会员,301.57,737
U002976,32,男,湖北,合肥,2025/7/20 22:38,普通会员,6105.8,636
U002977,42,女,山西,广州,2023/11/20 22:38,金牌会员,3497.82,751
U002978,25,男,云南,郑州,2024/1/1 22:38,银牌会员,56.87,536
U002979,36,女,云南,合肥,2021/8/21 22:38,普通会员,4742.21,594
U002980,33,男,重庆,青岛,2024/3/11 22:38,铜牌会员,12621.21,586
U002981,34,女,江西,重庆,2022/12/19 22:38,铜牌会员,588.44,749
U002982,42,男,河北,天津,2024/1/17 22:38,银牌会员,4466.18,706
U002983,37,女,上海,上海,2021/11/10 22:38,铜牌会员,6522.08,487
U002984,34,女,上海,南京,2025/4/14 22:38,铜牌会员,367.01,612
U002985,18,男,辽宁,厦门,2024/12/23 22:38,铜牌会员,114.38,726
U002986,24,女,北京,青岛,2022/9/19 22:38,普通会员,3119.93,739
U002987,31,女,江西,济南,2023/3/29 22:38,银牌会员,7831.57,683
U002988,32,男,辽宁,广州,2023/11/4 22:38,金牌会员,876.05,664
U002989,22,男,辽宁,广州,2023/4/16 22:38,金牌会员,9058.91,575
U002990,51,女,辽宁,合肥,2025/11/13 22:38,普通会员,5343.97,735
U002991,44,女,辽宁,深圳,2025/11/3 22:38,银牌会员,2018.63,554
U002992,36,男,广西,天津,2025/11/16 22:38,银牌会员,3626.55,521
U002993,32,男,江苏,厦门,2025/4/29 22:38,金牌会员,16844.86,666
U002994,30,女,重庆,北京,2022/2/3 22:38,铜牌会员,1219.52,614
U002995,24,女,辽宁,北京,2024/3/23 22:38,银牌会员,3461.09,707
U002996,32,女,河南,厦门,2021/8/2 22:38,普通会员,4897.31,688
U002997,34,男,河北,上海,2023/6/9 22:38,银牌会员,742.58,786
U002998,22,女,上海,重庆,2023/3/8 22:38,铜牌会员,222.49,682
U002999,34,男,湖南,深圳,2023/7/14 22:38,银牌会员,67.76,734
U003000,30,男,陕西,深圳,2025/4/4 22:38,金牌会员,1962.94,581
U003001,18,女,陕西,青岛,2022/9/11 22:38,铜牌会员,384.12,706
U003002,25,女,浙江,上海,2023/3/16 22:38,铜牌会员,8142.34,627
U003003,28,男,湖南,上海,2025/4/23 22:38,普通会员,29608.81,610
U003004,47,女,浙江,苏州,2024/4/3 22:38,铜牌会员,316.32,577
U003005,36,女,北京,合肥,2022/8/28 22:38,铜牌会员,2834.57,773
U003006,21,女,河北,重庆,2024/4/22 22:38,普通会员,130.34,649
U003007,35,女,广东,郑州,2025/3/8 22:38,金牌会员,719.3,586
U003008,19,女,四川,杭州,2023/11/22 22:38,普通会员,1949.85,704
U003009,40,男,四川,杭州,2022/8/21 22:38,银牌会员,2501.89,614
U003010,28,女,河南,成都,2021/12/12 22:38,金牌会员,14049.0,586
U003011,31,女,山东,深圳,2021/5/15 22:38,金牌会员,2519.55,800
U003012,42,女,山西,重庆,2024/6/1 22:38,银牌会员,3428.65,553
U003013,21,女,安徽,福州,2022/10/7 22:38,普通会员,1409.05,799
U003014,20,女,河北,宁波,2024/3/17 22:38,金牌会员,0.63,585
U003015,27,男,湖南,西安,2023/4/2 22:38,铜牌会员,11479.76,700
U003016,40,男,云南,长沙,2021/6/13 22:38,金牌会员,426.24,641
U003017,19,女,浙江,济南,2023/3/28 22:38,银牌会员,16655.86,708
U003018,18,男,江西,宁波,2023/2/9 22:38,银牌会员,701.16,539
U003019,28,男,浙江,郑州,2023/5/7 22:38,普通会员,4642.81,529
U003020,36,女,广西,济南,2022/2/13 22:38,银牌会员,37181.92,711
U003021,41,女,山东,西安,2022/12/9 22:38,金牌会员,745.2,507
U003022,28,男,广东,深圳,2024/5/31 22:38,金牌会员,2757.74,556
U003023,28,女,湖南,宁波,2023/6/7 22:38,普通会员,7580.28,642
U003024,41,女,云南,厦门,2021/7/9 22:38,金牌会员,163.6,546
U003025,18,女,河南,厦门,2025/12/31 22:38,普通会员,5852.41,556
U003026,28,女,云南,杭州,2024/1/11 22:38,银牌会员,418.94,617
U003027,33,男,广东,广州,2024/3/27 22:38,银牌会员,1349.34,475
U003028,35,男,广西,上海,2022/4/26 22:38,普通会员,872.22,537
U003029,27,男,江西,长沙,2025/6/24 22:38,普通会员,11893.9,757
U003030,32,女,四川,杭州,2023/10/4 22:38,银牌会员,995.04,726
U003031,18,女,陕西,深圳,2022/10/27 22:38,铜牌会员,206.37,800
U003032,26,女,广东,长沙,2024/5/14 22:38,普通会员,4429.12,697
U003033,35,女,福建,济南,2021/8/17 22:38,银牌会员,2124.62,754
U003034,24,女,浙江,南京,2022/1/10 22:38,金牌会员,2601.91,616
U003035,32,女,重庆,重庆,2021/3/15 22:38,银牌会员,633.84,635
U003036,35,男,河南,福州,2022/3/27 22:38,普通会员,6896.29,683
U003037,29,男,山东,重庆,2022/7/26 22:38,普通会员,4600.91,498
U003038,33,女,北京,福州,2025/12/11 22:38,银牌会员,2264.49,693
U003039,24,男,湖北,宁波,2022/9/30 22:38,银牌会员,941.14,600
U003040,30,男,湖北,宁波,2023/6/8 22:38,银牌会员,4500.26,613
U003041,36,女,北京,宁波,2024/8/9 22:38,金牌会员,7538.86,729
U003042,33,男,安徽,北京,2022/6/2 22:38,铜牌会员,1872.72,525
U003043,27,女,四川,西安,2021/9/14 22:38,普通会员,131.0,654
U003044,33,男,河北,成都,2021/9/28 22:38,金牌会员,1206.18,685
U003045,37,男,河北,济南,2022/11/7 22:38,铜牌会员,5734.78,607
U003046,18,男,重庆,厦门,2022/11/9 22:38,银牌会员,22593.3,652
U003047,41,女,上海,郑州,2024/10/25 22:38,金牌会员,67.33,656
U003048,29,男,云南,青岛,2022/1/18 22:38,金牌会员,1827.52,721
U003049,35,女,河南,上海,2025/10/21 22:38,银牌会员,320.14,635
U003050,41,女,江苏,宁波,2022/10/27 22:38,铜牌会员,1901.54,549
U003051,21,女,安徽,北京,2023/5/27 22:38,钻石会员,2603.66,603
U003052,26,男,广东,上海,2025/2/19 22:38,银牌会员,12682.82,622
U003053,29,女,湖南,西安,2023/2/26 22:38,铜牌会员,419.96,585
U003054,25,女,云南,成都,2022/7/26 22:38,银牌会员,7505.92,665
U003055,45,女,河北,合肥,2022/1/19 22:38,铜牌会员,2517.05,661
U003056,25,女,重庆,苏州,2022/8/14 22:38,金牌会员,8337.0,657
U003057,27,男,湖北,郑州,2021/10/1 22:38,铜牌会员,3601.59,578
U003058,33,女,山西,上海,2021/5/18 22:38,金牌会员,200.37,660
U003059,22,男,广西,北京,2023/12/18 22:38,金牌会员,14612.96,753
U003060,28,男,重庆,成都,2025/4/7 22:38,金牌会员,431.79,673
U003061,34,男,浙江,杭州,2021/6/27 22:38,银牌会员,4552.58,735
U003062,29,女,江苏,成都,2022/4/11 22:38,金牌会员,10505.07,658
U003063,31,女,江苏,福州,2024/9/25 22:38,铜牌会员,415.66,599
U003064,27,男,山东,深圳,2025/12/1 22:38,普通会员,4035.99,718
U003065,19,女,河南,济南,2022/11/19 22:38,金牌会员,8694.6,537
U003066,34,男,云南,重庆,2022/3/2 22:38,铜牌会员,21460.82,605
U003067,46,女,云南,福州,2025/6/23 22:38,普通会员,6442.71,638
U003068,32,男,辽宁,北京,2025/1/9 22:38,普通会员,1630.97,702
U003069,33,男,江西,福州,2025/12/27 22:38,普通会员,6012.71,751
U003070,37,男,四川,杭州,2023/8/15 22:38,银牌会员,6116.91,717
U003071,21,男,广东,青岛,2024/5/2 22:38,银牌会员,6019.3,709
U003072,45,女,重庆,宁波,2023/9/30 22:38,普通会员,9629.67,719
U003073,33,男,北京,苏州,2025/3/30 22:38,金牌会员,457.18,730
U003074,45,女,广东,苏州,2023/10/12 22:38,铜牌会员,573.8,558
U003075,26,男,重庆,杭州,2022/3/22 22:38,银牌会员,5116.83,800
U003076,46,女,河南,南京,2024/12/13 22:38,铜牌会员,15382.66,738
U003077,38,女,安徽,长沙,2023/10/17 22:38,银牌会员,3135.29,635
U003078,36,男,山西,成都,2023/4/13 22:38,铜牌会员,16165.22,679
U003079,33,女,浙江,广州,2021/9/30 22:38,铜牌会员,13909.98,544
U003080,30,男,江西,厦门,2022/8/31 22:38,金牌会员,11660.57,629
U003081,41,女,陕西,郑州,2023/6/14 22:38,普通会员,12031.46,622
U003082,33,男,河北,重庆,2021/3/14 22:38,钻石会员,11429.56,616
U003083,18,女,云南,北京,2021/5/3 22:38,银牌会员,8570.92,715
U003084,23,女,山西,南京,2021/12/20 22:38,铜牌会员,5936.87,658
U003085,30,女,辽宁,北京,2022/1/6 22:38,银牌会员,123.55,554
U003086,34,女,云南,上海,2025/9/29 22:38,普通会员,709.28,555
U003087,31,女,浙江,深圳,2022/2/19 22:38,铜牌会员,720.69,492
U003088,41,男,浙江,长沙,2025/4/27 22:38,钻石会员,119.11,720
U003089,18,女,江苏,济南,2023/3/9 22:38,普通会员,620.46,632
U003090,33,女,北京,合肥,2024/12/6 22:38,银牌会员,12612.82,710
U003091,18,男,江西,深圳,2022/12/13 22:38,铜牌会员,5450.31,800
U003092,38,女,陕西,福州,2024/4/9 22:38,银牌会员,1870.36,578
U003093,31,男,安徽,深圳,2022/5/19 22:38,普通会员,7883.89,676
U003094,35,女,福建,杭州,2023/5/31 22:38,铜牌会员,3350.76,765
U003095,25,女,辽宁,福州,2023/2/23 22:38,钻石会员,766.5,610
U003096,42,男,江西,武汉,2023/12/25 22:38,普通会员,10792.51,622
U003097,40,女,湖南,青岛,2024/5/2 22:38,银牌会员,2067.45,692
U003098,36,男,山东,成都,2025/2/14 22:38,银牌会员,6000.89,800
U003099,30,男,河南,苏州,2023/7/8 22:38,银牌会员,1716.64,700
U003100,36,男,湖北,宁波,2023/2/8 22:38,银牌会员,3466.45,582
U003101,26,女,江西,宁波,2024/3/4 22:38,铜牌会员,8470.97,592
U003102,38,男,江苏,上海,2023/1/12 22:38,普通会员,852.62,610
U003103,45,男,浙江,深圳,2024/2/9 22:38,金牌会员,18916.26,504
U003104,40,女,江西,重庆,2022/4/21 22:38,金牌会员,364.01,637
U003105,26,男,广西,上海,2021/10/6 22:38,普通会员,3817.94,650
U003106,34,男,福建,青岛,2021/3/25 22:38,铜牌会员,12386.21,653
U003107,21,男,江西,长沙,2022/1/19 22:38,银牌会员,14565.59,534
U003108,36,男,上海,西安,2022/4/11 22:38,钻石会员,1320.54,677
U003109,35,女,河南,武汉,2022/6/27 22:38,钻石会员,777.34,571
U003110,18,男,广西,北京,2021/8/3 22:38,金牌会员,6444.08,630
U003111,22,女,河北,青岛,2022/3/17 22:38,普通会员,214.4,590
U003112,29,女,云南,西安,2024/8/11 22:38,金牌会员,3320.26,742
U003113,29,男,陕西,成都,2022/9/3 22:38,金牌会员,7956.89,595
U003114,22,男,上海,厦门,2023/5/19 22:38,铜牌会员,4107.8,757
U003115,35,男,福建,合肥,2025/1/6 22:38,铜牌会员,1041.36,660
U003116,34,女,上海,合肥,2024/9/17 22:38,铜牌会员,3337.83,683
U003117,30,男,江西,南京,2024/7/12 22:38,银牌会员,12708.95,656
U003118,25,男,陕西,南京,2022/12/19 22:38,铜牌会员,4801.38,581
U003119,40,女,浙江,青岛,2024/6/2 22:38,普通会员,6391.52,682
U003120,45,男,辽宁,上海,2024/10/31 22:38,普通会员,2049.35,615
U003121,28,男,江苏,北京,2024/6/4 22:38,铜牌会员,1044.25,675
U003122,27,女,上海,西安,2021/10/8 22:38,铜牌会员,1476.17,698
U003123,35,女,广东,武汉,2024/6/22 22:38,银牌会员,3809.03,800
U003124,29,男,福建,济南,2022/2/21 22:38,普通会员,1644.05,687
U003125,30,女,重庆,武汉,2024/12/6 22:38,金牌会员,3904.05,726
U003126,37,男,辽宁,厦门,2022/3/23 22:38,金牌会员,6151.45,702
U003127,18,女,重庆,苏州,2022/2/21 22:38,金牌会员,6628.74,632
U003128,42,女,广东,广州,2023/5/9 22:38,银牌会员,899.73,704
U003129,32,女,河南,济南,2024/4/25 22:38,普通会员,6940.1,640
U003130,28,女,江西,济南,2023/5/28 22:38,铜牌会员,5584.21,616
U003131,31,女,广西,天津,2024/2/20 22:38,普通会员,60.39,562
U003132,31,女,江苏,合肥,2022/12/14 22:38,钻石会员,303.38,702
U003133,18,女,安徽,苏州,2021/8/20 22:38,铜牌会员,5195.82,604
U003134,43,男,江苏,郑州,2022/1/18 22:38,银牌会员,2420.14,700
U003135,32,女,陕西,厦门,2024/7/23 22:38,银牌会员,789.73,650
U003136,35,女,重庆,天津,2024/6/24 22:38,金牌会员,227.06,627
U003137,39,女,云南,成都,2025/5/30 22:38,银牌会员,868.19,580
U003138,23,男,四川,上海,2022/11/17 22:38,银牌会员,15792.9,754
U003139,35,女,广西,苏州,2022/4/20 22:38,铜牌会员,6501.79,618
U003140,29,女,四川,北京,2023/1/18 22:38,银牌会员,3750.76,776
U003141,38,女,北京,青岛,2023/12/19 22:38,普通会员,14197.11,584
U003142,18,女,湖北,济南,2023/11/18 22:38,金牌会员,4826.23,770
U003143,31,男,江西,南京,2021/7/3 22:38,铜牌会员,6466.67,656
U003144,27,男,江西,武汉,2024/2/28 22:38,普通会员,1660.97,718
U003145,35,男,广西,杭州,2021/10/4 22:38,金牌会员,4445.59,545
U003146,35,男,陕西,郑州,2021/8/1 22:38,铜牌会员,774.37,545
U003147,26,女,四川,福州,2025/4/10 22:38,金牌会员,2591.63,670
U003148,26,女,北京,宁波,2024/6/19 22:38,金牌会员,169.03,568
U003149,31,女,湖南,西安,2025/11/9 22:38,金牌会员,1220.74,756
U003150,24,女,河南,上海,2024/6/24 22:38,普通会员,389.1,679
U003151,38,男,福建,杭州,2022/2/2 22:38,普通会员,2453.31,598
U003152,29,男,广东,重庆,2025/8/26 22:38,金牌会员,9258.67,576
U003153,18,男,山西,南京,2024/2/25 22:38,金牌会员,2373.55,626
U003154,29,男,广东,济南,2023/8/13 22:38,铜牌会员,8908.24,604
U003155,23,女,湖北,深圳,2022/6/1 22:38,铜牌会员,5342.82,689
U003156,18,男,江苏,西安,2024/8/27 22:38,普通会员,3561.95,643
U003157,22,男,浙江,杭州,2021/11/26 22:38,钻石会员,1351.78,743
U003158,32,男,上海,天津,2023/5/29 22:38,普通会员,12765.25,700
U003159,42,女,广西,宁波,2024/11/22 22:38,普通会员,278.63,580
U003160,34,女,湖南,合肥,2024/12/17 22:38,银牌会员,5838.41,615
U003161,27,女,北京,成都,2021/6/14 22:38,普通会员,4854.26,580
U003162,35,男,河南,成都,2023/1/27 22:38,金牌会员,2908.4,580
U003163,28,女,湖北,福州,2024/7/28 22:38,普通会员,1374.3,506
U003164,26,男,河北,长沙,2022/12/10 22:38,普通会员,2816.7,725
U003165,22,女,北京,宁波,2022/3/11 22:38,铜牌会员,10308.9,753
U003166,18,女,安徽,深圳,2024/7/27 22:38,铜牌会员,9062.86,570
U003167,28,女,河北,厦门,2025/4/28 22:38,普通会员,14183.5,562
