user_id,total_spent,order_count,completed_orders,avg_order_amount,browse_count,click_count,favorite_count,cart_count,days_since_last_order,order_frequency,repurchase_indicator,purchase_intent,consumption_level,member_level_score
U002809,52206.81,8.0,2.0,6525.85125,3.0,1.0,1.0,0.0,999,2.0,1,0.3268,高,3
U002810,2790.13,3.0,2.0,835.145,4.0,1.0,1.0,0.0,999,2.0,1,0.2751,低,2
U002811,15843.83,5.0,0.0,3720.42,3.0,2.0,1.0,2.0,999,0.0,0,0.247,高,1
U002812,2876.1800000000003,2.0,2.0,1438.0900000000001,3.0,2.0,1.0,0.0,999,2.0,1,0.1873,低,2
U002813,15127.41,1.0,0.0,15127.41,3.0,2.0,0.0,1.0,999,0.0,0,0.3394,高,3
U002814,2722.57,2.0,0.0,740.1,3.0,2.0,3.0,0.0,999,0.0,0,0.189,低,3
U002815,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,999,0.0,0,0.2782,低,3
U002816,14391.5,2.0,1.0,3047.22,3.0,0.0,0.0,0.0,999,1.0,0,0.2293,高,3
U002817,2576.55,1.0,1.0,2576.55,6.0,4.0,0.0,0.0,999,1.0,0,0.2392,低,2
U002818,1260.23,3.0,1.0,420.07666666666665,1.0,0.0,2.0,0.0,999,1.0,0,0.2798,低,3
U002819,9102.5,3.0,2.0,3034.1666666666665,5.0,0.0,2.0,1.0,999,2.0,1,0.2128,中,1
U002820,26031.920000000002,4.0,2.0,6507.9800000000005,4.0,2.0,0.0,2.0,999,2.0,1,0.3685,高,1
U002821,7856.29,3.0,1.0,5366.41,3.0,1.0,1.0,0.0,999,1.0,0,0.206,中,1
U002822,2112.84,1.0,0.0,2112.84,3.0,2.0,0.0,0.0,999,0.0,0,0.3319,低,4
U002823,3355.9,4.0,1.0,473.07,1.0,2.0,1.0,2.0,999,1.0,0,0.2223,中,1
U002824,28143.05,8.0,4.0,3990.054285714286,2.0,2.0,2.0,2.0,999,4.0,1,0.1705,高,4
U002825,19178.59,5.0,0.0,4401.545,3.0,3.0,1.0,0.0,999,0.0,0,0.2177,高,1
U002826,10726.77,3.0,2.0,3575.59,2.0,1.0,0.0,0.0,999,2.0,1,0.1752,高,2
U002827,14804.81,4.0,4.0,3701.2025,2.0,1.0,0.0,0.0,999,4.0,1,0.2864,高,4
U002828,33748.79,6.0,5.0,5624.798333333333,3.0,0.0,1.0,1.0,999,5.0,1,0.1948,高,3
U002829,24624.7,4.0,1.0,7714.56,2.0,2.0,4.0,1.0,999,1.0,0,0.1362,高,1
U002830,14972.71,5.0,1.0,492.71,6.0,2.0,1.0,0.0,999,1.0,0,0.1941,高,2
U002831,6222.91,2.0,0.0,0.0,5.0,4.0,0.0,0.0,999,0.0,0,0.2676,中,4
U002832,1344.67,3.0,3.0,448.22333333333336,4.0,2.0,1.0,0.0,999,3.0,1,0.2387,低,2
U002833,32220.940000000002,7.0,3.0,4602.9914285714285,2.0,1.0,0.0,1.0,999,3.0,1,0.1392,高,3
U002834,15376.94,4.0,1.0,4709.296666666667,2.0,0.0,2.0,1.0,999,1.0,0,0.3453,高,2
U002835,25583.370000000003,7.0,3.0,6070.52,1.0,1.0,0.0,0.0,999,3.0,1,0.1044,高,2
U002836,11001.74,6.0,3.0,2062.188,0.0,2.0,1.0,0.0,999,3.0,1,0.3482,高,1
U002837,183.64999999999998,2.0,2.0,91.82499999999999,2.0,1.0,1.0,1.0,999,2.0,1,0.3931,低,3
U002838,5230.52,3.0,0.0,1291.925,2.0,1.0,1.0,1.0,999,0.0,0,0.1183,中,3
U002839,1737.8600000000001,2.0,0.0,868.9300000000001,1.0,2.0,0.0,0.0,999,0.0,0,0.3027,低,2
U002840,34262.77,4.0,3.0,8565.6925,1.0,1.0,3.0,0.0,999,3.0,1,0.3561,高,3
U002841,20014.38,2.0,2.0,10007.19,2.0,6.0,1.0,1.0,999,2.0,1,0.2846,高,4
U002842,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,999,0.0,0,0.3431,低,4
U002843,13736.279999999999,4.0,2.0,1477.3266666666668,1.0,1.0,1.0,0.0,999,2.0,1,0.3079,高,1
U002844,2074.71,1.0,0.0,2074.71,4.0,2.0,2.0,1.0,999,0.0,0,0.2201,低,2
U002845,7056.11,4.0,2.0,1764.0275,2.0,5.0,0.0,1.0,999,2.0,1,0.1052,中,4
U002846,4918.5599999999995,4.0,2.0,1229.6399999999999,3.0,1.0,0.0,0.0,999,2.0,1,0.2716,中,1
U002847,4650.74,1.0,1.0,4650.74,2.0,1.0,1.0,0.0,999,1.0,0,0.1194,中,1
U002848,5994.37,2.0,1.0,400.8,7.0,1.0,2.0,0.0,999,1.0,0,0.26,中,4
U002849,10763.37,4.0,2.0,3123.903333333333,0.0,1.0,0.0,2.0,999,2.0,1,0.3908,高,2
U002850,22611.35,7.0,3.0,2426.32,5.0,2.0,0.0,0.0,999,3.0,1,0.2203,高,2
U002851,14723.49,3.0,1.0,1509.76,3.0,1.0,3.0,1.0,999,1.0,0,0.1115,高,2
U002852,3296.85,1.0,0.0,3296.85,4.0,0.0,2.0,0.0,999,0.0,0,0.3612,中,4
U002853,3890.2000000000003,4.0,2.0,1230.2866666666666,2.0,2.0,2.0,2.0,999,2.0,1,0.3646,中,2
U002854,2705.33,4.0,2.0,676.3325,3.0,4.0,1.0,0.0,999,2.0,1,0.1178,低,4
U002855,5441.450000000001,2.0,0.0,2720.7250000000004,3.0,3.0,0.0,0.0,999,0.0,0,0.3984,中,3
U002856,19813.090000000004,4.0,0.0,6234.93,2.0,0.0,0.0,2.0,999,0.0,0,0.1571,高,2
U002857,10301.68,3.0,1.0,3433.8933333333334,5.0,3.0,1.0,1.0,999,1.0,0,0.1046,高,2
U002858,29496.11,6.0,3.0,4916.018333333333,5.0,4.0,0.0,2.0,999,3.0,1,0.1176,高,1
U002859,5666.34,2.0,0.0,2833.17,5.0,1.0,1.0,0.0,999,0.0,0,0.2186,中,3
U002860,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,999,0.0,0,0.2117,低,2
U002861,609.21,1.0,0.0,609.21,4.0,2.0,0.0,3.0,999,0.0,0,0.2526,低,4
U002862,14256.28,5.0,2.0,2851.2560000000003,1.0,3.0,0.0,0.0,999,2.0,1,0.3804,高,2
U002863,4660.03,4.0,1.0,1165.0075,1.0,0.0,0.0,3.0,999,1.0,0,0.3881,中,2
U002864,2197.6,2.0,0.0,1098.8,6.0,2.0,1.0,1.0,999,0.0,0,0.2201,低,2
U002865,20714.32,4.0,2.0,6798.23,3.0,3.0,1.0,1.0,999,2.0,1,0.1431,高,3
U002866,5775.360000000001,3.0,2.0,1925.1200000000001,2.0,0.0,1.0,0.0,999,2.0,1,0.2264,中,2
U002867,26695.440000000002,4.0,3.0,7989.030000000002,5.0,2.0,1.0,0.0,999,3.0,1,0.1276,高,2
U002868,20012.5,6.0,2.0,3335.4166666666665,2.0,2.0,1.0,0.0,999,2.0,1,0.336,高,4
U002869,4511.7699999999995,2.0,1.0,4148.16,2.0,3.0,1.0,1.0,999,1.0,0,0.1103,中,3
U002870,6961.61,6.0,1.0,1753.5433333333333,2.0,1.0,0.0,1.0,999,1.0,0,0.1508,中,3
U002871,829.44,1.0,0.0,0.0,2.0,2.0,1.0,0.0,999,0.0,0,0.3017,低,3
U002872,20285.309999999998,3.0,0.0,6761.7699999999995,4.0,2.0,1.0,0.0,999,0.0,0,0.2461,高,3
U002873,41338.97,4.0,0.0,10334.7425,5.0,0.0,1.0,0.0,999,0.0,0,0.185,高,2
U002874,4918.5,4.0,2.0,1229.625,2.0,2.0,2.0,1.0,999,2.0,1,0.3744,中,1
U002875,3938.7200000000003,6.0,5.0,656.4533333333334,2.0,0.0,0.0,2.0,999,5.0,1,0.3594,中,4
U002876,7468.65,1.0,0.0,7468.65,2.0,1.0,1.0,0.0,999,0.0,0,0.1148,中,1
U002877,728.68,1.0,1.0,728.68,1.0,2.0,0.0,0.0,999,1.0,0,0.298,低,3
U002878,4051.76,4.0,3.0,1012.94,1.0,2.0,1.0,0.0,999,3.0,1,0.2268,中,1
U002879,16940.08,1.0,1.0,16940.08,2.0,2.0,0.0,2.0,999,1.0,0,0.2334,高,2
U002880,21562.77,2.0,1.0,10781.385,2.0,1.0,0.0,1.0,999,1.0,0,0.1698,高,1
U002881,25252.55,6.0,3.0,4208.758333333333,3.0,0.0,0.0,0.0,999,3.0,1,0.1634,高,2
U002882,9209.24,4.0,3.0,2814.6800000000003,2.0,4.0,1.0,0.0,999,3.0,1,0.1653,中,3
U002883,19320.98,2.0,0.0,18454.01,1.0,1.0,1.0,1.0,999,0.0,0,0.1038,高,1
U002884,4504.25,2.0,2.0,2252.125,4.0,1.0,0.0,0.0,999,2.0,1,0.19,中,2
U002885,33252.87,5.0,2.0,10571.416666666666,3.0,2.0,2.0,2.0,999,2.0,1,0.1216,高,4
U002886,40668.119999999995,3.0,2.0,13556.039999999999,1.0,1.0,1.0,1.0,999,2.0,1,0.2112,高,2
U002887,11336.369999999999,4.0,3.0,3358.146666666667,8.0,1.0,0.0,2.0,999,3.0,1,0.2111,高,4
U002888,4915.72,4.0,1.0,1228.93,3.0,1.0,2.0,1.0,999,1.0,0,0.3121,中,4
U002889,4436.37,3.0,0.0,742.69,6.0,1.0,0.0,0.0,999,0.0,0,0.1593,中,5
U002890,1657.1,1.0,0.0,1657.1,2.0,3.0,2.0,0.0,999,0.0,0,0.3994,低,4
U002891,29702.85,5.0,3.0,5940.57,1.0,1.0,0.0,1.0,999,3.0,1,0.3967,高,2
U002892,13925.09,4.0,2.0,1441.835,5.0,0.0,1.0,1.0,999,2.0,1,0.1804,高,5
U002893,852.3,2.0,0.0,336.5,3.0,3.0,1.0,1.0,999,0.0,0,0.1933,低,4
U002894,1798.16,1.0,0.0,1798.16,2.0,1.0,0.0,1.0,999,0.0,0,0.188,低,4
U002895,3437.87,4.0,2.0,859.4675,4.0,2.0,1.0,2.0,999,2.0,1,0.291,中,1
U002896,20328.76,2.0,0.0,10164.38,4.0,2.0,3.0,1.0,999,0.0,0,0.1795,高,5
U002897,2328.45,2.0,2.0,1164.225,2.0,5.0,1.0,0.0,999,2.0,1,0.2107,低,3
U002898,14460.099999999999,5.0,1.0,3536.6949999999997,4.0,4.0,0.0,3.0,999,1.0,0,0.3787,高,3
U002899,495.21,1.0,0.0,495.21,2.0,2.0,2.0,2.0,999,0.0,0,0.1433,低,1
U002900,3724.34,3.0,2.0,1241.4466666666667,3.0,3.0,2.0,1.0,999,2.0,1,0.1674,中,1
U002901,3367.74,2.0,1.0,994.52,2.0,2.0,0.0,1.0,999,1.0,0,0.1198,中,5
U002902,10133.27,4.0,2.0,2533.3175,2.0,1.0,0.0,1.0,999,2.0,1,0.1127,高,2
U002903,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,999,0.0,0,0.1048,低,2
U002904,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,999,0.0,0,0.1904,低,4
U002905,3136.48,1.0,0.0,3136.48,2.0,0.0,2.0,1.0,999,0.0,0,0.2139,中,1
U002906,15824.98,4.0,1.0,3956.245,1.0,0.0,2.0,0.0,999,1.0,0,0.1868,高,2
U002907,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,999,0.0,0,0.3016,低,2
U002908,7353.16,5.0,2.0,1470.632,1.0,2.0,1.0,3.0,999,2.0,1,0.3467,中,2
U002909,6615.04,2.0,2.0,3307.52,6.0,2.0,2.0,1.0,999,2.0,1,0.3353,中,2
U002910,674.51,1.0,0.0,674.51,2.0,5.0,1.0,0.0,999,0.0,0,0.1721,低,1
U002911,12478.13,6.0,3.0,2079.688333333333,5.0,0.0,1.0,0.0,999,3.0,1,0.207,高,1
U002912,3900.87,2.0,1.0,1950.435,1.0,5.0,1.0,1.0,999,1.0,0,0.1286,中,3
U002913,5889.88,6.0,2.0,1019.4575,0.0,0.0,2.0,1.0,999,2.0,1,0.1769,中,4
U002914,16267.87,4.0,1.0,1440.006666666667,2.0,0.0,1.0,0.0,999,1.0,0,0.1762,高,2
U002915,32604.539999999997,4.0,1.0,9744.359999999999,5.0,3.0,0.0,3.0,999,1.0,0,0.3069,高,2
U002916,17426.46,6.0,3.0,2862.9425,3.0,3.0,2.0,0.0,999,3.0,1,0.2556,高,1
U002917,3406.88,3.0,2.0,1383.575,2.0,1.0,0.0,1.0,999,2.0,1,0.3302,中,4
U002918,3451.87,2.0,1.0,505.03,1.0,4.0,1.0,1.0,999,1.0,0,0.244,中,5
U002919,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,999,0.0,0,0.2966,低,2
U002920,3784.44,3.0,1.0,1261.48,4.0,4.0,1.0,0.0,999,1.0,0,0.1258,中,2
U002921,2537.71,2.0,1.0,1268.855,0.0,0.0,3.0,1.0,999,1.0,0,0.2897,低,3
U002922,14453.33,3.0,2.0,4675.825,5.0,3.0,1.0,0.0,999,2.0,1,0.372,高,3
U002923,3612.9,3.0,1.0,1204.3,3.0,1.0,1.0,0.0,999,1.0,0,0.1041,中,2
U002924,27420.93,6.0,2.0,8191.866666666668,1.0,2.0,1.0,1.0,999,2.0,1,0.2206,高,3
U002925,10536.29,4.0,1.0,2634.0725,5.0,2.0,3.0,0.0,999,1.0,0,0.3281,高,3
U002926,15284.619999999999,5.0,1.0,3228.41,8.0,0.0,1.0,0.0,999,1.0,0,0.1604,高,5
U002927,21752.02,4.0,2.0,5438.005,2.0,1.0,1.0,0.0,999,2.0,1,0.2028,高,1
U002928,5617.51,5.0,1.0,927.1600000000001,5.0,0.0,1.0,1.0,999,1.0,0,0.2158,中,5
U002929,4361.33,3.0,2.0,1453.7766666666666,1.0,3.0,3.0,1.0,999,2.0,1,0.1098,中,2
U002930,5261.99,4.0,1.0,1129.8266666666666,3.0,2.0,4.0,0.0,999,1.0,0,0.3357,中,3
U002931,2712.14,1.0,0.0,2712.14,2.0,1.0,0.0,1.0,999,0.0,0,0.1046,低,3
U002932,22594.66,2.0,1.0,11297.33,1.0,0.0,0.0,0.0,999,1.0,0,0.288,高,2
U002933,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,999,0.0,0,0.2106,低,3
U002934,907.15,1.0,0.0,0.0,1.0,1.0,1.0,3.0,999,0.0,0,0.2914,低,2
U002935,973.15,1.0,0.0,973.15,2.0,1.0,1.0,2.0,999,0.0,0,0.1122,低,1
U002936,3892.5,2.0,1.0,1946.25,5.0,2.0,0.0,1.0,999,1.0,0,0.3633,中,2
U002937,1850.08,1.0,0.0,1850.08,2.0,1.0,2.0,0.0,999,0.0,0,0.1762,低,2
U002938,4889.6,3.0,2.0,1629.8666666666668,4.0,0.0,1.0,1.0,999,2.0,1,0.2621,中,1
U002939,11406.9,4.0,1.0,2851.725,1.0,3.0,0.0,0.0,999,1.0,0,0.1678,高,4
U002940,8166.7,6.0,2.0,1518.71,6.0,0.0,2.0,4.0,999,2.0,1,0.139,中,1
U002941,40701.740000000005,3.0,0.0,13567.246666666668,2.0,0.0,1.0,0.0,999,0.0,0,0.1969,高,2
U002942,17590.07,3.0,1.0,5863.356666666667,2.0,2.0,0.0,0.0,999,1.0,0,0.2537,高,1
U002943,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,999,0.0,0,0.3184,低,2
U002944,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,999,0.0,0,0.3256,低,2
U002945,16553.58,5.0,1.0,4608.1,2.0,3.0,1.0,0.0,999,1.0,0,0.379,高,2
U002946,21991.82,7.0,2.0,3141.6885714285713,3.0,2.0,0.0,0.0,999,2.0,1,0.1728,高,1
U002947,10480.06,4.0,1.0,3325.7533333333326,7.0,0.0,0.0,0.0,999,1.0,0,0.2484,高,1
U002948,2158.52,2.0,1.0,1079.26,2.0,2.0,0.0,1.0,999,1.0,0,0.1648,低,3
U002949,2043.78,3.0,2.0,681.26,3.0,2.0,1.0,1.0,999,2.0,1,0.3813,低,3
U002950,24162.670000000002,4.0,0.0,1248.43,0.0,2.0,3.0,0.0,999,0.0,0,0.301,高,2
U002951,286.32,1.0,0.0,286.32,2.0,0.0,2.0,0.0,999,0.0,0,0.3177,低,1
U002952,828.58,2.0,1.0,414.29,2.0,3.0,2.0,1.0,999,1.0,0,0.2633,低,4
U002953,12630.58,2.0,1.0,6315.29,8.0,1.0,2.0,0.0,999,1.0,0,0.3732,高,1
U002954,49362.990000000005,3.0,3.0,16454.33,2.0,3.0,2.0,1.0,999,3.0,1,0.2179,高,4
U002955,5649.1,1.0,0.0,5649.1,3.0,0.0,0.0,0.0,999,0.0,0,0.3724,中,2
U002956,2424.86,1.0,1.0,2424.86,2.0,0.0,0.0,0.0,999,1.0,0,0.162,低,2
U002957,1784.0500000000002,2.0,2.0,892.0250000000001,5.0,2.0,1.0,1.0,999,2.0,1,0.19,低,3
U002958,23037.69,3.0,1.0,7679.23,1.0,2.0,3.0,1.0,999,1.0,0,0.198,高,4
U002959,361.84,1.0,0.0,361.84,2.0,1.0,0.0,1.0,999,0.0,0,0.2931,低,2
U002960,25601.980000000003,5.0,2.0,1566.65,5.0,2.0,2.0,1.0,999,2.0,1,0.1768,高,2
U002961,25473.9,2.0,0.0,588.65,0.0,2.0,2.0,1.0,999,0.0,0,0.2876,高,2
U002962,3978.44,3.0,1.0,1712.245,1.0,2.0,0.0,1.0,999,1.0,0,0.3048,中,4
U002963,1894.67,3.0,2.0,631.5566666666667,4.0,1.0,0.0,1.0,999,2.0,1,0.1653,低,3
U002964,9006.46,4.0,1.0,2846.093333333333,4.0,0.0,1.0,0.0,999,1.0,0,0.236,中,1
U002965,1133.85,1.0,1.0,1133.85,3.0,0.0,1.0,0.0,999,1.0,0,0.1228,低,1
U002966,4636.9400000000005,3.0,2.0,1545.6466666666668,1.0,2.0,0.0,1.0,999,2.0,1,0.242,中,1
U002967,747.21,2.0,2.0,373.605,5.0,0.0,2.0,0.0,999,2.0,1,0.2241,低,2
U002968,1950.1599999999999,2.0,0.0,1706.8,1.0,1.0,0.0,0.0,999,0.0,0,0.1063,低,1
U002969,2243.48,1.0,1.0,2243.48,2.0,2.0,0.0,1.0,999,1.0,0,0.1886,低,3
U002970,14977.3,5.0,0.0,3361.52,2.0,4.0,1.0,1.0,999,0.0,0,0.145,高,1
U002971,1851.49,2.0,2.0,925.745,2.0,2.0,2.0,1.0,999,2.0,1,0.1172,低,2
U002972,14743.21,5.0,2.0,2948.642,2.0,2.0,1.0,0.0,999,2.0,1,0.3062,高,3
U002973,1047.52,1.0,0.0,1047.52,3.0,1.0,1.0,0.0,999,0.0,0,0.368,低,2
U002974,2487.05,2.0,1.0,1243.525,3.0,1.0,1.0,1.0,999,1.0,0,0.2238,低,1
U002975,18568.23,2.0,0.0,9284.115,2.0,2.0,1.0,0.0,999,0.0,0,0.3411,高,1
U002976,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,999,0.0,0,0.1612,低,1
U002977,5862.16,5.0,1.0,951.1833333333334,3.0,1.0,1.0,0.0,999,1.0,0,0.2377,中,4
U002978,1120.67,1.0,0.0,1120.67,3.0,1.0,1.0,0.0,999,0.0,0,0.3192,低,3
U002979,6346.51,6.0,3.0,1266.2025,2.0,0.0,1.0,0.0,999,3.0,1,0.1586,中,1
U002980,6387.679999999999,3.0,1.0,2129.2266666666665,4.0,0.0,1.0,0.0,999,1.0,0,0.2882,中,2
U002981,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,999,0.0,0,0.2407,低,2
U002982,646.0899999999999,3.0,1.0,88.72,2.0,2.0,0.0,2.0,999,1.0,0,0.1842,低,3
U002983,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,999,0.0,0,0.2719,低,2
U002984,5402.74,3.0,1.0,1800.9133333333332,3.0,0.0,0.0,0.0,999,1.0,0,0.3156,中,2
U002985,1057.92,1.0,0.0,1057.92,3.0,3.0,3.0,1.0,999,0.0,0,0.1757,低,2
U002986,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,999,0.0,0,0.2859,低,1
U002987,29496.11,6.0,3.0,4916.018333333333,2.0,2.0,3.0,0.0,999,3.0,1,0.2887,高,3
U002988,1189.39,1.0,1.0,1189.39,1.0,1.0,0.0,1.0,999,1.0,0,0.2979,低,4
U002989,6539.84,2.0,1.0,3269.92,4.0,3.0,0.0,0.0,999,1.0,0,0.2572,中,4
U002990,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,999,0.0,0,0.1285,低,1
U002991,747.31,1.0,0.0,747.31,1.0,0.0,2.0,0.0,999,0.0,0,0.3838,低,3
U002992,5625.0,2.0,1.0,4700.54,2.0,0.0,0.0,1.0,999,1.0,0,0.2008,中,3
U002993,1512.51,2.0,1.0,756.255,4.0,0.0,2.0,1.0,999,1.0,0,0.2613,低,4
U002994,3446.1899999999996,3.0,2.0,1148.7299999999998,2.0,2.0,2.0,0.0,999,2.0,1,0.3085,中,2
U002995,7693.799999999999,5.0,4.0,1874.3125,3.0,2.0,0.0,0.0,999,4.0,1,0.2929,中,3
U002996,14766.23,2.0,1.0,7383.115,6.0,1.0,1.0,2.0,999,1.0,0,0.2316,高,1
U002997,16031.24,2.0,1.0,8015.62,1.0,0.0,0.0,0.0,999,1.0,0,0.2437,高,3
U002998,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,999,0.0,0,0.2148,低,2
U002999,3227.58,2.0,2.0,1613.79,3.0,0.0,0.0,1.0,999,2.0,1,0.114,中,3
U003000,5888.05,3.0,2.0,1962.6833333333334,2.0,2.0,0.0,0.0,999,2.0,1,0.1771,中,4
U003001,14094.64,4.0,2.0,3607.9133333333334,2.0,1.0,0.0,0.0,999,2.0,1,0.2006,高,2
U003002,1364.85,1.0,1.0,1364.85,0.0,4.0,0.0,1.0,999,1.0,0,0.1583,低,2
U003003,39181.990000000005,5.0,3.0,7836.398000000001,5.0,4.0,0.0,1.0,999,3.0,1,0.2396,高,1
U003004,2850.92,3.0,3.0,950.3066666666667,1.0,1.0,2.0,1.0,999,3.0,1,0.3352,低,2
U003005,3097.7799999999997,3.0,0.0,1480.3049999999998,3.0,2.0,1.0,1.0,999,0.0,0,0.198,中,2
U003006,56035.600000000006,5.0,3.0,13867.177500000002,2.0,2.0,2.0,0.0,999,3.0,1,0.3998,高,1
U003007,7131.84,2.0,0.0,3565.92,2.0,1.0,0.0,1.0,999,0.0,0,0.3903,中,4
U003008,8942.78,4.0,3.0,2235.695,1.0,1.0,1.0,0.0,999,3.0,1,0.1776,中,1
U003009,17748.559999999998,5.0,3.0,3455.4725,3.0,1.0,2.0,0.0,999,3.0,1,0.1485,高,3
U003010,2115.45,1.0,1.0,2115.45,4.0,3.0,2.0,1.0,999,1.0,0,0.2614,低,4
U003011,2342.64,2.0,2.0,1171.32,4.0,1.0,1.0,1.0,999,2.0,1,0.3231,低,4
U003012,14071.45,5.0,4.0,2814.29,6.0,1.0,0.0,1.0,999,4.0,1,0.2754,高,3
U003013,4780.139999999999,3.0,2.0,1599.5949999999998,3.0,1.0,1.0,0.0,999,2.0,1,0.1585,中,1
U003014,4198.91,3.0,3.0,1399.6366666666665,2.0,1.0,2.0,0.0,999,3.0,1,0.3449,中,4
U003015,9450.84,2.0,1.0,4725.42,1.0,2.0,1.0,0.0,999,1.0,0,0.19,中,2
U003016,13432.380000000001,4.0,0.0,3358.0950000000003,2.0,1.0,2.0,0.0,999,0.0,0,0.3492,高,4
U003017,6018.94,2.0,1.0,3009.47,9.0,3.0,1.0,1.0,999,1.0,0,0.1576,中,3
U003018,10657.24,5.0,3.0,2581.8824999999997,3.0,2.0,0.0,0.0,999,3.0,1,0.3659,高,3
U003019,5405.85,4.0,1.0,1351.4625,3.0,1.0,1.0,0.0,999,1.0,0,0.1975,中,1
U003020,11710.439999999999,5.0,2.0,3386.2833333333333,3.0,0.0,0.0,0.0,999,2.0,1,0.2018,高,3
U003021,9501.65,3.0,2.0,3167.2166666666667,2.0,1.0,2.0,0.0,999,2.0,1,0.3547,中,4
U003022,1581.53,3.0,0.0,712.7249999999999,3.0,1.0,1.0,1.0,999,0.0,0,0.1113,低,4
U003023,15820.81,5.0,2.0,3164.162,2.0,1.0,2.0,0.0,999,2.0,1,0.1263,高,1
U003024,7437.25,3.0,0.0,2479.0833333333335,5.0,2.0,0.0,0.0,999,0.0,0,0.1101,中,4
U003025,8687.36,4.0,3.0,1803.95,6.0,0.0,0.0,0.0,999,3.0,1,0.1472,中,1
U003026,6899.08,4.0,1.0,1724.77,2.0,0.0,0.0,0.0,999,1.0,0,0.2154,中,3
U003027,25236.789999999997,7.0,3.0,3605.255714285714,2.0,1.0,1.0,1.0,999,3.0,1,0.2624,高,3
U003028,24476.21,2.0,0.0,23853.23,6.0,2.0,0.0,0.0,999,0.0,0,0.1637,高,1
U003029,11499.04,6.0,4.0,1916.506666666667,1.0,2.0,0.0,0.0,999,4.0,1,0.2186,高,1
U003030,416.34,1.0,1.0,416.34,1.0,0.0,2.0,4.0,999,1.0,0,0.3072,低,3
U003031,4400.98,2.0,1.0,4038.21,7.0,0.0,0.0,1.0,999,1.0,0,0.2685,中,2
U003032,5195.17,3.0,2.0,1731.7233333333334,1.0,0.0,1.0,0.0,999,2.0,1,0.277,中,1
U003033,567.93,1.0,1.0,567.93,6.0,4.0,3.0,0.0,999,1.0,0,0.3089,低,3
U003034,9118.279999999999,4.0,3.0,2279.5699999999997,1.0,1.0,0.0,0.0,999,3.0,1,0.364,中,4
U003035,181.19,1.0,0.0,181.19,2.0,1.0,1.0,0.0,999,0.0,0,0.1743,低,3
U003036,30498.429999999997,5.0,2.0,6099.686,7.0,3.0,0.0,0.0,999,2.0,1,0.1243,高,1
U003037,31039.59,5.0,2.0,6207.918,4.0,1.0,0.0,0.0,999,2.0,1,0.1162,高,1
U003038,7343.2,3.0,0.0,2951.815,5.0,2.0,2.0,1.0,999,0.0,0,0.3445,中,3
U003039,47780.53,4.0,3.0,9742.646666666667,3.0,2.0,1.0,0.0,999,3.0,1,0.1967,高,3
U003040,13343.15,7.0,3.0,2058.485,4.0,0.0,0.0,1.0,999,3.0,1,0.351,高,3
U003041,5973.53,3.0,2.0,1991.1766666666665,2.0,0.0,1.0,0.0,999,2.0,1,0.3944,中,4
U003042,4451.860000000001,3.0,1.0,2434.38,3.0,0.0,0.0,0.0,999,1.0,0,0.3409,中,2
U003043,1059.23,3.0,1.0,489.96000000000004,2.0,2.0,0.0,2.0,999,1.0,0,0.269,低,1
U003044,6557.49,2.0,2.0,3278.745,2.0,2.0,0.0,0.0,999,2.0,1,0.337,中,4
U003045,5809.469999999999,4.0,1.0,1452.3674999999998,5.0,2.0,1.0,0.0,999,1.0,0,0.2973,中,2
U003046,965.3599999999999,2.0,0.0,482.67999999999995,4.0,2.0,0.0,0.0,999,0.0,0,0.1212,低,3
U003047,15951.74,5.0,2.0,2765.5525,2.0,2.0,1.0,0.0,999,2.0,1,0.1153,高,4
U003048,1187.92,2.0,1.0,593.96,1.0,2.0,0.0,1.0,999,1.0,0,0.3943,低,4
U003049,14718.34,4.0,1.0,4006.9233333333327,5.0,4.0,1.0,1.0,999,1.0,0,0.3373,高,3
U003050,21694.34,6.0,4.0,3615.7233333333334,4.0,2.0,1.0,1.0,999,4.0,1,0.3428,高,2
U003051,6279.1,2.0,2.0,3139.55,2.0,0.0,0.0,2.0,999,2.0,1,0.32,中,5
U003052,16403.55,3.0,1.0,7467.165,6.0,2.0,0.0,0.0,999,1.0,0,0.2263,高,3
U003053,7169.7300000000005,3.0,2.0,2389.9100000000003,1.0,0.0,2.0,0.0,999,2.0,1,0.3517,中,2
U003054,4328.389999999999,5.0,2.0,865.6779999999999,2.0,6.0,1.0,1.0,999,2.0,1,0.3533,中,3
